# 09_12_2020_16_09_26_AP_62_DoppelspaltA_1851
# Messung der Beugung an Spalten und Gittern
# 6.2_DoppelspaltA
# position(Nr) position(mm) Messwerte(V)
0,0000	0,0000	-0,0209
1,0000	0,0626	0,0061
2,0000	0,1253	0,0056
3,0000	0,1879	0,0057
4,0000	0,2506	0,0059
5,0000	0,3132	0,0062
6,0000	0,3758	0,0063
7,0000	0,4385	0,0065
8,0000	0,5011	0,0057
9,0000	0,5637	0,0061
10,0000	0,6264	0,0052
11,0000	0,6890	0,0048
12,0000	0,7517	0,0049
13,0000	0,8143	0,0056
14,0000	0,8769	0,0050
15,0000	0,9396	0,0052
16,0000	1,0022	0,0053
17,0000	1,0649	0,0061
18,0000	1,1275	0,0059
19,0000	1,1901	0,0056
20,0000	1,2528	0,0050
21,0000	1,3154	0,0062
22,0000	1,3780	0,0057
23,0000	1,4407	0,0057
24,0000	1,5033	0,0059
25,0000	1,5660	0,0057
26,0000	1,6286	0,0061
27,0000	1,6912	0,0054
28,0000	1,7539	0,0057
29,0000	1,8165	0,0056
30,0000	1,8792	0,0054
31,0000	1,9418	0,0056
32,0000	2,0044	0,0053
33,0000	2,0671	0,0049
34,0000	2,1297	0,0056
35,0000	2,1923	0,0049
36,0000	2,2550	0,0063
37,0000	2,3176	0,0052
38,0000	2,3803	0,0048
39,0000	2,4429	0,0052
40,0000	2,5055	0,0057
41,0000	2,5682	0,0056
42,0000	2,6308	0,0054
43,0000	2,6934	0,0061
44,0000	2,7561	0,0058
45,0000	2,8187	0,0061
46,0000	2,8814	0,0054
47,0000	2,9440	0,0059
48,0000	3,0066	0,0067
49,0000	3,0693	0,0062
50,0000	3,1319	0,0061
51,0000	3,1946	0,0059
52,0000	3,2572	0,0054
53,0000	3,3198	0,0052
54,0000	3,3825	0,0046
55,0000	3,4451	0,0050
56,0000	3,5077	0,0058
57,0000	3,5704	0,0062
58,0000	3,6330	0,0049
59,0000	3,6957	0,0050
60,0000	3,7583	0,0053
61,0000	3,8209	0,0061
62,0000	3,8836	0,0057
63,0000	3,9462	0,0065
64,0000	4,0089	0,0062
65,0000	4,0715	0,0070
66,0000	4,1341	0,0059
67,0000	4,1968	0,0057
68,0000	4,2594	0,0070
69,0000	4,3220	0,0071
70,0000	4,3847	0,0054
71,0000	4,4473	0,0059
72,0000	4,5100	0,0050
73,0000	4,5726	0,0049
74,0000	4,6352	0,0054
75,0000	4,6979	0,0049
76,0000	4,7605	0,0053
77,0000	4,8232	0,0057
78,0000	4,8858	0,0061
79,0000	4,9484	0,0059
80,0000	5,0111	0,0065
81,0000	5,0737	0,0068
82,0000	5,1363	0,0068
83,0000	5,1990	0,0071
84,0000	5,2616	0,0075
85,0000	5,3243	0,0059
86,0000	5,3869	0,0066
87,0000	5,4495	0,0063
88,0000	5,5122	0,0061
89,0000	5,5748	0,0057
90,0000	5,6375	0,0053
91,0000	5,7001	0,0049
92,0000	5,7627	0,0056
93,0000	5,8254	0,0048
94,0000	5,8880	0,0054
95,0000	5,9506	0,0056
96,0000	6,0133	0,0058
97,0000	6,0759	0,0065
98,0000	6,1386	0,0071
99,0000	6,2012	0,0062
100,0000	6,2638	0,0068
101,0000	6,3265	0,0063
102,0000	6,3891	0,0059
103,0000	6,4518	0,0053
104,0000	6,5144	0,0065
105,0000	6,5770	0,0065
106,0000	6,6397	0,0061
107,0000	6,7023	0,0057
108,0000	6,7649	0,0050
109,0000	6,8276	0,0056
110,0000	6,8902	0,0058
111,0000	6,9529	0,0053
112,0000	7,0155	0,0059
113,0000	7,0781	0,0057
114,0000	7,1408	0,0049
115,0000	7,2034	0,0062
116,0000	7,2661	0,0058
117,0000	7,3287	0,0057
118,0000	7,3913	0,0054
119,0000	7,4540	0,0046
120,0000	7,5166	0,0062
121,0000	7,5792	0,0066
122,0000	7,6419	0,0058
123,0000	7,7045	0,0056
124,0000	7,7672	0,0061
125,0000	7,8298	0,0058
