# 09_12_2020_17_38_45_G6_63_Gitter_1851
# Messung der Beugung an Spalten und Gittern
# 6.3_Gitter
# position(Nr) position(mm) Messwerte(V)
0,0000	0,0000	0,0299
1,0000	0,0626	0,0278
2,0000	0,1253	0,0284
3,0000	0,1879	0,0288
4,0000	0,2506	0,0289
5,0000	0,3132	0,0288
6,0000	0,3758	0,0284
7,0000	0,4385	0,0283
8,0000	0,5011	0,0280
9,0000	0,5637	0,0284
10,0000	0,6264	0,0283
11,0000	0,6890	0,0285
12,0000	0,7517	0,0280
13,0000	0,8143	0,0288
14,0000	0,8769	0,0288
15,0000	0,9396	0,0281
16,0000	1,0022	0,0281
17,0000	1,0649	0,0284
18,0000	1,1275	0,0281
19,0000	1,1901	0,0283
20,0000	1,2528	0,0279
21,0000	1,3154	0,0281
22,0000	1,3780	0,0284
23,0000	1,4407	0,0284
24,0000	1,5033	0,0283
25,0000	1,5660	0,0285
26,0000	1,6286	0,0285
27,0000	1,6912	0,0285
28,0000	1,7539	0,0285
29,0000	1,8165	0,0283
30,0000	1,8792	0,0284
31,0000	1,9418	0,0285
32,0000	2,0044	0,0283
33,0000	2,0671	0,0287
34,0000	2,1297	0,0283
35,0000	2,1923	0,0283
36,0000	2,2550	0,0287
37,0000	2,3176	0,0281
38,0000	2,3803	0,0283
39,0000	2,4429	0,0284
40,0000	2,5055	0,0285
41,0000	2,5682	0,0288
42,0000	2,6308	0,0288
43,0000	2,6934	0,0284
44,0000	2,7561	0,0288
45,0000	2,8187	0,0285
46,0000	2,8814	0,0287
47,0000	2,9440	0,0287
48,0000	3,0066	0,0287
49,0000	3,0693	0,0285
50,0000	3,1319	0,0285
51,0000	3,1946	0,0290
52,0000	3,2572	0,0289
53,0000	3,3198	0,0288
54,0000	3,3825	0,0284
55,0000	3,4451	0,0288
56,0000	3,5077	0,0288
57,0000	3,5704	0,0288
58,0000	3,6330	0,0293
59,0000	3,6957	0,0285
60,0000	3,7583	0,0285
61,0000	3,8209	0,0284
62,0000	3,8836	0,0285
63,0000	3,9462	0,0285
64,0000	4,0089	0,0285
65,0000	4,0715	0,0289
66,0000	4,1341	0,0287
67,0000	4,1968	0,0281
68,0000	4,2594	0,0285
69,0000	4,3220	0,0280
70,0000	4,3847	0,0281
